 '18091802_S002_L2_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L2_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S002_L2_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S002_L2_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L2_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S002_L3_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S002_L3_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L3_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S002_L3_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S002_L3_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L3_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S002_L3_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S002_L3_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L3_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S002_L4_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S002_L4_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L4_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S002_L4_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S002_L4_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L4_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S002_L4_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S002_L4_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L4_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S002_L5_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S002_L5_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L5_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S002_L5_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S002_L5_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L5_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S002_L5_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S002_L5_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S002_L5_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L1_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L1_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L1_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L1_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L1_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L1_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L1_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L1_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L1_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L2_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L2_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L2_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L2_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L2_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L2_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L2_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L2_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L2_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L3_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L3_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L3_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L3_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L3_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L3_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L3_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L3_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L3_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L4_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L4_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L4_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L4_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L4_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L4_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L4_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L4_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L4_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L5_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L5_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L5_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L5_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L5_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L5_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S003_L5_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S003_L5_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S003_L5_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L1_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L1_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L1_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L1_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L1_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L1_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L1_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L1_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L1_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L2_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L2_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L2_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L2_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L2_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L2_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L2_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L2_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L2_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L3_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L3_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L3_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L3_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L3_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L3_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L3_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L3_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L3_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L4_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L4_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L4_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L4_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L4_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L4_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L4_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L4_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L4_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L5_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L5_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L5_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L5_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L5_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L5_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S004_L5_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S004_L5_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S004_L5_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L1_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L1_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L1_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L1_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L1_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L1_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L1_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L1_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L1_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L2_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L2_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L2_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L2_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L2_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L2_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L2_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L2_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L2_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L3_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L3_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L3_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L3_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L3_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L3_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L3_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L3_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L3_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L4_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L4_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L4_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L4_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L4_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L4_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L4_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L4_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L4_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L5_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L5_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L5_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L5_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L5_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L5_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S005_L5_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S005_L5_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S005_L5_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L1_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L1_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L1_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L1_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L1_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L1_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L1_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L1_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L1_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L2_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L2_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L2_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L2_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L2_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L2_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L2_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L2_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L2_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L3_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L3_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L3_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L3_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L3_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L3_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L3_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L3_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L3_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L4_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L4_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L4_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L4_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L4_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L4_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L4_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L4_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L4_E03_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L5_E01_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L5_E01_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L5_E01_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L5_E02_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L5_E02_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L5_E02_C8_cropped.jpg,18091802,acc',
 '18091802_S006_L5_E03_C6_cropped.jpg,18091802,acc',
 '18091802_S006_L5_E03_C7_cropped.jpg,18091802,acc',
 '18091802_S006_L5_E03_C8_cropped.jpg,18091802,acc',
 '19100431_S001_L1_E01_C6_cropped.jpg,19100431,none',
 '19100431_S001_L1_E01_C7_cropped.jpg,19100431,none',
 '19100431_S001_L1_E01_C8_cropped.jpg,19100431,none',
 '19100431_S001_L1_E02_C6_cropped.jpg,19100431,none',
 '19100431_S001_L1_E02_C7_cropped.jpg,19100431,none',
 '19100431_S001_L1_E02_C8_cropped.jpg,19100431,none',
 '19100431_S001_L1_E03_C6_cropped.jpg,19100431,none',
 '19100431_S001_L1_E03_C7_cropped.jpg,19100431,none',
 '19100431_S001_L1_E03_C8_cropped.jpg,19100431,none',
 '19100431_S001_L2_E01_C6_cropped.jpg,19100431,none',
 '19100431_S001_L2_E01_C7_cropped.jpg,19100431,none',
 '19100431_S001_L2_E01_C8_cropped.jpg,19100431,none',
 '19100431_S001_L2_E02_C6_cropped.jpg,19100431,none',
 '19100431_S001_L2_E02_C7_cropped.jpg,19100431,none',
 '19100431_S001_L2_E02_C8_cropped.jpg,19100431,none',
 '19100431_S001_L2_E03_C6_cropped.jpg,19100431,none',
 '19100431_S001_L2_E03_C7_cropped.jpg,19100431,none',
 '19100431_S001_L2_E03_C8_cropped.jpg,19100431,none',
 '19100431_S001_L3_E01_C6_cropped.jpg,19100431,none',
 '19100431_S001_L3_E01_C7_cropped.jpg,19100431,none',
 '19100431_S001_L3_E01_C8_cropped.jpg,19100431,none',
 '19100431_S001_L3_E02_C6_cropped.jpg,19100431,none',
 '19100431_S001_L3_E02_C7_cropped.jpg,19100431,none',
 '19100431_S001_L3_E02_C8_cropped.jpg,19100431,none',
 '19100431_S001_L3_E03_C6_cropped.jpg,19100431,none',
 '19100431_S001_L3_E03_C7_cropped.jpg,19100431,none',
 '19100431_S001_L3_E03_C8_cropped.jpg,19100431,none',
 '19100431_S001_L4_E01_C6_cropped.jpg,19100431,none',
 '19100431_S001_L4_E01_C7_cropped.jpg,19100431,none',
 '19100431_S001_L4_E01_C8_cropped.jpg,19100431,none',
 '19100431_S001_L4_E02_C6_cropped.jpg,19100431,none',
 '19100431_S001_L4_E02_C7_cropped.jpg,19100431,none',
 '19100431_S001_L4_E02_C8_cropped.jpg,19100431,none',
 '19100431_S001_L4_E03_C6_cropped.jpg,19100431,none',
 '19100431_S001_L4_E03_C7_cropped.jpg,19100431,none',
 '19100431_S001_L4_E03_C8_cropped.jpg,19100431,none',
 '19100431_S001_L5_E01_C6_cropped.jpg,19100431,none',
 '19100431_S001_L5_E01_C7_cropped.jpg,19100431,none',
 '19100431_S001_L5_E01_C8_cropped.jpg,19100431,none',
 '19100431_S001_L5_E02_C6_cropped.jpg,19100431,none',
 '19100431_S001_L5_E02_C7_cropped.jpg,19100431,none',
 '19100431_S001_L5_E02_C8_cropped.jpg,19100431,none',
 '19100431_S001_L5_E03_C6_cropped.jpg,19100431,none',
 '19100431_S001_L5_E03_C7_cropped.jpg,19100431,none',
 '19100431_S001_L5_E03_C8_cropped.jpg,19100431,none',
 '19100431_S002_L1_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L1_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L1_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L1_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L1_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L1_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L1_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L1_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L1_E03_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L2_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L2_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L2_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L2_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L2_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L2_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L2_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L2_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L2_E03_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L3_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L3_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L3_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L3_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L3_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L3_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L3_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L3_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L3_E03_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L4_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L4_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L4_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L4_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L4_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L4_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L4_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L4_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L4_E03_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L5_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L5_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L5_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L5_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L5_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L5_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S002_L5_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S002_L5_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S002_L5_E03_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L1_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L1_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L1_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L1_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L1_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L1_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L1_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L1_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L1_E03_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L2_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L2_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L2_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L2_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L2_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L2_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L2_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L2_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L2_E03_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L3_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L3_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L3_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L3_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L3_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L3_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L3_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L3_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L3_E03_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L4_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L4_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L4_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L4_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L4_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L4_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L4_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L4_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L4_E03_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L5_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L5_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L5_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L5_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L5_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L5_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S003_L5_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S003_L5_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S003_L5_E03_C8_cropped.jpg,19100431,acc',
 '19100431_S004_L1_E01_C6_cropped.jpg,19100431,acc',
 '19100431_S004_L1_E01_C7_cropped.jpg,19100431,acc',
 '19100431_S004_L1_E01_C8_cropped.jpg,19100431,acc',
 '19100431_S004_L1_E02_C6_cropped.jpg,19100431,acc',
 '19100431_S004_L1_E02_C7_cropped.jpg,19100431,acc',
 '19100431_S004_L1_E02_C8_cropped.jpg,19100431,acc',
 '19100431_S004_L1_E03_C6_cropped.jpg,19100431,acc',
 '19100431_S004_L1_E03_C7_cropped.jpg,19100431,acc',
 '19100431_S004_L1_E03_C8_cropped.jpg,19100431,acc',
